"FSC.A","Timer.Blue","Timer.Red"
83298.6,1639.25,61.3054
70899.5,150.23,63.1362
78515.5,326.19,-2.58809
74228,192.56,-43.2055
73201.8,15.77,-73.0928
71785.7,440.73,-58.3609
76496.7,728.74,22.1944
65214.1,23.24,53.8409
70076.3,606.73,76.5589
68581.1,123.67,-76.4039
76157.9,-25.73,61.4628
83340.6,23.24,-53.8921
62108.9,258.13,2.47063
81803.4,1208.48,47.4371
73364.9,1817.7,107.115
83928.6,380.14,-59.1597
75086.9,551.95,-15.4827
87502.8,1860.86,181.608
74920.3,138.61,-49.8203
67237.8,161.85,-47.6653
81490.5,571.87,82.0581
74862.9,688.9,66.1023
73138.8,678.11,86.505
77044.8,650.72,46.2244
71962.8,73.04,20.3384
75755.4,233.23,116.019
80979.5,1013.43,79.1161
80749.9,571.04,-19.737
79543.8,652.38,-79.4503
71905.4,210.82,-103.704
74456.9,854.07,-10.804
66332,151.89,13.1795
73838.1,234.89,15.5524
65734.2,68.89,169.588
67347.7,602.58,58.6823
70239.4,179.28,28.1552
82687.5,738.7,76.0966
67856.6,275.56,-59.6896
72438.8,102.09,-38.1218
73199.7,860.71,10.5283
74199.3,224.1,-61.4269
75708.5,39.01,-37.415
74005.4,926.28,155.594
78806,10.79,97.2446
67996.6,140.27,-20.8546
80791.2,392.59,33.3867
64978.9,44.82,-24.5832
72784.6,110.39,37.0531
88946.2,898.06,162.947
68747.7,551.12,120.463
72984.8,472.27,-6.21211
71603.7,983.55,70.45
75982.2,401.72,-22.9601
80637.9,739.53,124.242
69367.9,1385.27,4.03229
68391.4,972.76,-46.069
73396.4,1059.08,-2.05571
81171.3,462.31,108.606
75410.3,511.28,66.6413
78652,1855.05,75.0277
75873,602.58,-89.1881
81511.5,1938.88,62.93
84561.4,1548.78,276.076
67001.2,759.45,35.6045
75189.1,229.08,-114.971
64073.8,-4.98,-34.8915
71497.3,48.14,-21.6696
78106,807.59,165.996
73427.2,63.91,-114.847
71060.5,1543.8,133.875
62586.3,73.87,-18.0031
78073.8,403.38,28.6624
71360.1,-34.86,-47.0939
72441.6,1355.39,2.97674
66485.3,115.37,-59.4999
81832.8,918.81,-11.1092
75454.4,400.89,86.7137
70457.8,855.73,146.787
73265.5,111.22,-72.2045
68352.2,893.91,-31.3162
65339.4,396.74,-23.6385
68981.5,30.71,2.01655
70049.7,453.18,-1.13742
71063.3,634.95,-14.3204
74727.8,416.66,-64.0314
74970.7,281.37,29.2845
79531.9,2162.15,96.2914
67144,130.31,-30.3992
77095.2,823.36,-14.3087
65247,53.12,-77.3842
