"FSC.A","Timer.Blue","Timer.Red"
102733,5968.53,383.307
87829,351.92,169.189
78133.3,729.57,-27.8218
87614.1,398.4,-105.898
84966,275.56,51.2413
89374.6,434.09,31.5538
68128.2,80.51,-43.358
85180.9,1098.92,104.262
89718.3,732.06,4.6745
70004.9,235.72,-56.7049
89363.4,1583.64,-102.918
85703.1,37.35,6.72709
85136.8,809.25,55.9679
77231,513.77,106.825
86605.4,327.02,-107.881
105246,3032.82,431.836
93793.7,529.54,-21.4192
84743.4,47.31,-124.982
83176.8,97.11,78.8733
72628.5,190.07,-45.8642
76244.7,452.35,49.2228
87462.9,4350.86,215.549
85036,1280.69,84.4416
76448.4,722.93,-57.5897
94022.6,3481.02,553.317
72598.4,288.01,103.644
93239.3,3512.56,344.687
88330.2,1612.69,243.211
86163.7,3178.9,-5.22254
81202.1,2007.77,30.7982
102230,498,-131.181
68676.3,572.7,49.3595
69946.8,530.37,-26.9543
89768.7,409.19,261.226
91136.5,991.02,153.77
82684,156.04,-32.5331
84271.6,986.04,44.5968
88183.2,1885.76,118.445
66287.2,131.97,-0.152644
83910.4,1053.27,272.907
77254.1,912.17,323.988
73891.3,1893.23,-51.3548
77869.4,-26.56,115.252
104521,847.43,-95.1371
77807.8,317.06,-0.4833
83948.2,2236.02,529.543
85283.1,4044.59,414.996
77929.6,146.91,-97.9986
78767.5,557.76,-61.119
90388.9,1430.92,-23.9588
78094.8,1513.09,462.449
91896.7,170.15,-138.633
75886.3,699.69,-21.5147
69402.2,35.69,-62.04
96921.3,3981.51,295.453
75108.6,63.08,-70.6478
88768.4,903.04,103.999
78951.6,491.36,23.6681
80918.6,277.22,-75.7014
92562.4,6278.95,455.381
74565.4,1157.85,247.448
82073.6,3388.06,309.02
84866.6,714.63,95.0691
73963.4,1382.78,290.531
84320.6,-7.47,-188.33
79674,2245.98,200.416
74751.6,258.13,41.6904
71827.7,13.28,4.30096
81971.4,351.09,-32.0749
97223,159.36,130.277
90610.8,93.79,82.0338
65173.5,537.84,-27.263
63232.4,191.73,-54.4562
98757.4,1883.27,79.2704
80889.2,248.17,44.1308
91607.6,769.41,419.731
67336.5,595.94,57.8202
81452,19.09,-32.7226
93606.1,845.77,60.7465
75537,252.32,-86.1299
88277.7,1780.35,35.2389
73037.3,1518.07,113.264
70977.2,229.91,123.169
91070.7,1800.27,214.688
97675.2,1041.65,419.386
75252.1,850.75,105.196
96161.1,4282.8,168.868
86296.7,327.85,42.7167
79746.1,576.85,-20.0468
73484.6,652.38,128.403
72822.4,699.69,34.0951
86474.5,272.24,116.524
75014.1,258.13,14.2581
80924.2,378.48,48.2077
83943.3,157.7,9.89008
89022.5,664,148.041
67872,293.82,-143.481
106563,1327.17,131.593
88726.4,857.39,-63.5085
86190.3,646.57,21.9915
89070.8,800.12,21.3919
96530.7,4782.46,766.049
86002,1872.48,253.133
92992.2,1229.23,109.958
82075.7,317.06,-103.275
72591.4,462.31,53.7287
72529.1,424.96,-41.8625
105603,1796.95,132.081
86963.1,933.75,302.826
79964.5,3186.37,415.399
76213.2,326.19,-45.2503
85357.3,204.18,87.6843
87692.5,340.3,-21.4443
87644.9,1324.68,-0.858426
73694.6,-19.09,22.5034
104903,336.15,24.1631
81653.6,684.75,91.1701
90643.7,70.55,-26.9748
89421.5,241.53,97.9733
93221.1,1440.05,630.866
74372.9,216.63,40.6684
101409,4664.6,286.541
94197.6,1591.94,633.545
67243.4,341.13,73.1049
67644.5,750.32,306.934
82597.9,2031.84,-4.48872
79538.9,1450.01,63.7844
80612,364.37,182.044
80617.6,1088.13,47.5131
63901.6,607.56,79.0369
92839.6,139.44,-59.6065
71677.9,1471.59,186.869
81905.6,293.82,-68.8416
86079.7,3449.48,463.636
83276.2,986.87,29.4057
106539,5595.03,901.009
69450.5,1.66,-118.772
79422.7,1681.58,75.1441
88944.1,1401.87,260.452
91066.5,6227.49,681.352
79481.5,798.46,-66.3171
90500.2,2734.85,563.488
100730,6787.74,1093.96
87357.2,1387.76,44.5466
89054,608.39,89.5878
91462,162.68,152.303
96931.1,1871.65,-108.031
72564.8,1031.69,49.0582
100034,859.88,508.812
94892,3074.32,268.918
83323.1,568.55,31.982
85192.8,419.15,45.7752
83492.5,1925.6,158.528
94670.1,790.16,-37.3306
84563.5,1469.1,579.884
79188.9,740.36,323.336
79068.5,2802.91,157.287
71811.6,5069.64,323.817
84912.1,673.96,-69.7681
88872,664.83,257.888
67255.3,137.78,145.061
92471.4,1003.47,718.32
83471.5,594.28,-0.597403
79522.8,200.03,12.5964
68085.5,213.31,-6.31481
69622,561.91,-55.8038
68439.7,60.59,-25.5988
84232.4,1026.71,221.019
89691.7,911.34,77.7529
71183,87.15,-37.2041
74598.3,93.79,41.4882
70076.3,1513.09,25.5554
82917.1,245.68,13.5496
91605.5,792.65,53.1017
82786.9,367.69,-70.0318
70835.1,264.77,31.3579
92718.5,2198.67,188.931
103592,165.17,80.6614
83230.7,1854.22,72.1137
70563.5,451.52,3.5272
95146.1,3604.69,221.629
68096.7,403.38,-23.159
79168.6,283.86,49.2973
91609,1179.43,60.9471
73429.3,1545.46,-46.3188
85787.8,335.32,32.133
83612.2,399.23,-48.0402
85279.6,281.37,-106.044
80018.4,630.8,30.7244
81784.5,759.45,-48.2651
79800,788.5,181.47
87583.3,822.53,41.4188
67904.2,888.1,-92.8481
88782.4,5058.85,259.866
91144.9,2201.16,14.4739
84858.2,237.38,30.5747
87187.8,703.84,-89.307
78961.4,245.68,45.4924
81757.9,5249.75,283.15
75738.6,207.5,32.0992
95410.7,2113.18,584.047
90537.3,1044.14,121.761
83738.9,791.82,177.701
107062,3877.76,626.672
72497.6,1061.57,40.5917
71322.3,500.49,111.108
80761.8,2167.13,92.9057
79405.2,605.9,130.625
93799.3,812.57,168.864
84595.7,2111.52,73.0712
75788.3,849.92,-163.276
80154.9,161.02,-169.547
84030.8,393.42,65.738
94918.6,2568.85,118.581
105086,2012.75,152.341
84020.3,1372.82,436.11
84534.1,1612.69,329.467
69250.3,2691.69,9.80434
91018.9,971.1,172.647
111924,2217.76,307.572
81183.9,249,-6.84731
95014.5,4392.36,302.556
79146.2,1045.8,565.977
90930,175.13,21.8232
90570.9,501.32,56.9285
71866.9,222.44,-102.686
83540.8,468.95,-68.3643
93066.4,656.53,140.949
78420.3,477.25,-83.7081
112612,2062.55,1004.96
77777.7,-12.45,-50.6539
82905.2,2035.16,191.663
76346.9,1039.99,-63.904
82142.9,190.07,40.356
84644,3328.3,346.215
87718.4,2294.95,347.346
84452.2,141.1,4.86111
99204.7,385.95,4.39362
63005.6,98.77,-79.851
72991.8,1254.96,-2.29077
78127.7,404.21,-41.6067
93024.4,659.02,499.479
100145,2338.94,152.681
84343.7,1284.84,926.719
80376.1,634.12,91.0269
99931.3,1695.69,215.908
91653.8,907.19,129.614
87258.5,1081.49,-63.4809
73775.8,53.95,-56.9529
94783.5,69.72,-131.058
78144.5,862.37,87.2429
99683.5,3793.93,136.172
82450.9,1522.22,4.03412
71691.2,1234.21,37.0937
87156.3,4266.2,578.941
77352.8,3334.94,153.571
78877.4,208.33,199.68
83038.2,818.38,-67.5937
84838.6,112.88,167.041
88106.2,4774.99,108.029
104507,3148.19,539.821
76586.3,664.83,21.7318
90818.7,469.78,703.326
96932.5,1734.7,252.604
84878.5,1982.87,44.8531
73675,207.5,-13.5595
90111,122.01,-72.263
75026.7,115.37,-6.05449
74681.6,323.7,-99.5208
81925.9,911.34,24.8853
79767.8,327.02,-153.345
83589.8,122.01,-136.134
98198.8,1209.31,-0.42746
76901.3,-84.66,37.6807
89303.2,132.8,-46.5458
82229.7,1979.55,1064.85
83489.7,1416.81,57.542
103319,2704.14,36.3054
81361.7,672.3,145.328
76001.8,393.42,149.445
75063.1,403.38,449.894
69083,2216.1,217.651
89445.3,2133.1,203.134
86333.8,14.11,77.9703
81012.4,223.27,4.53267
87677.1,336.98,65.8895
98268.1,1469.1,212.875
75731.6,1335.47,-22.5404
65790.2,182.6,-86.326
84788.2,480.57,571.427
83200.6,219.95,264.849
81769.8,722.93,69.0859
86834.3,124.5,-72.8879
76246.1,727.91,99.2115
71383.2,157.7,-43.8786
94481.8,2602.88,84.4611
76199.9,830.83,191.444
93609.6,582.66,43.1741
78574.3,162.68,26.4419
68797.4,512.94,93.7583
75560.1,99.6,-49.2904
80280.2,922.96,117.103
92222.9,2251.79,182.645
74174.1,161.02,-35.4719
80308.2,251.49,-32.6808
81879.7,1781.18,278.589
78438.5,405.87,173.608
98991.9,576.02,-115.494
94027.5,3378.1,373.185
64532.3,1283.18,51.1734
84149.8,72.21,-150.026
114080,1005.13,459.52
85822.1,2759.75,248.368
84007,565.23,-155.673
74137,1032.52,60.2465
95846.8,18.26,296.71
85005.9,290.5,76.3031
98346.5,1314.72,61.0712
85285.9,1938.05,-2.95047
101944,2236.85,527.699
99332.8,3355.69,1125
97126.4,931.26,371.924
100554,4457.93,172.976
72548,612.54,-7.45702
94952.2,2414.47,844.415
99705.2,659.02,-38.8192
88616.5,922.13,118.296
71110.2,245.68,-34.5824
68035.8,816.72,-75.255
74729.2,913.83,177.859
84349.3,213.31,-101.381
79325.4,188.41,-3.88342
87815.7,1977.89,293.343
101194,2380.44,365.745
89245.1,511.28,39.3957
92522.5,164.34,114.468
93818.2,3289.29,322.889
80574.2,129.48,-2.02999
75782,507.96,151.85
93591.4,863.2,119.02
71534.4,374.33,39.5819
70465.5,-5.81,86.5356
71913.8,627.48,-58.2365
89137.3,75.53,370.475
78262.1,126.99,-44.6244
100020,239.87,31.4182
89904.5,175.13,18.9599
70662.9,831.66,73.1714
73380.3,192.56,278.435
78161.3,1952.99,253.067
91818.3,460.65,26.3664
90479.9,797.63,-39.645
83367.2,146.08,59.321
102477,1375.31,257.152
73028.9,307.93,23.541
91325.5,2361.35,361.164
86474.5,83.83,9.99373
72576,336.98,-14.8175
81726.4,2983.85,200.55
72219.7,246.51,-14.9319
72567.6,584.32,292.787
92884.4,1313.06,143.32
78337,1617.67,135.151
81405.1,19.09,-96.4473
79450.7,1586.96,-12.8507
77870.1,436.58,94.5635
87479,734.55,-34.4384
64622.6,160.19,-18.2822
98907.9,573.53,54.0541
90772.5,167.66,229.385
93848.3,3601.37,206.1
112604,308.76,-219.306
98595,2621.97,302.77
87238.2,166.83,-29.2238
65828.7,320.38,17.1946
83678.7,1328.83,11.1772
69919.5,156.87,-56.0374
96359.2,546.14,86.6986
108394,1406.02,773.964
88363.8,971.1,53.5743
92217.3,2165.47,293.781
74156.6,190.9,15.5689
65550.8,86.32,28.2432
70197.4,48.14,75.9321
86806.3,1325.51,-27.328
84291.2,454.84,79.2954
88543,669.81,183.005
83305.6,151.06,-116.044
81395.3,589.3,348.832
88179,1815.21,398.182
70650.3,385.12,13.2867
84581,204.18,292.188
81969.3,374.33,-35.3373
92926.4,3041.12,321.632
89745.6,2060.89,533.894
95976.3,850.75,318.72
107755,362.71,-29.4781
67939.2,646.57,251.396
95959.5,2654.34,309.998
94837.4,3491.81,202.881
79106.3,660.68,-18.5367
82709.9,673.96,99.352
113060,4174.9,273.097
63880.6,167.66,-46.9206
80015.6,306.27,-63.6121
84623.7,610.05,-100.322
99253.7,833.32,-81.5617
76079.5,98.77,76.1657
78041.6,1408.51,-7.15064
90220.2,3011.24,169.973
73542,291.33,-16.266
93555.7,3314.19,365.733
100102,3522.52,215.462
69624.1,-52.29,2.68753
75915,1419.3,394.296
111847,602.58,534.511
89583.2,1185.24,310.546
64649.2,182.6,119.082
91356.3,559.42,-23.6492
105221,1295.63,223.386
84134.4,3099.22,277.261
65801.4,468.12,129.682
81961.6,76.36,17.5304
71455.3,288.84,24.3345
94395,869.01,40.1
85425.2,1555.42,94.8737
80022.6,292.16,40.6238
79070.6,893.08,63.115
69484.1,585.15,29.1054
73712.1,1294.8,243.99
66558.8,980.23,-57.6695
79206.4,2597.9,50.305
70338.1,532.86,-72.0143
92765.4,2329.81,65.9114
102480,521.24,-147.667
77437.5,728.74,-70.92
88510.8,1939.71,6.26505
88246.2,508.79,21.4015
75012,1337.96,89.1544
91466.2,211.65,-103.873
86809.8,190.07,121.708
68884.2,341.13,-36.3939
85449.7,2299.93,319.611
87823.4,2576.32,277.037
80258.5,1504.79,-53.8838
76979.7,1464.95,-119.347
91042,673.13,254.179
89530,2102.39,150.647
72314.2,204.18,-15.6402
79915.5,218.29,117.358
69458.2,1026.71,90.7332
81109,866.52,8.51264
83613.6,1723.08,76.2404
77623.7,611.71,16.9606
91973,874.82,408.766
74242.7,207.5,-116.083
74610.2,303.78,24.353
80229.8,284.69,99.6915
100804,742.85,-45.3942
76563.9,238.21,2.7615
102584,5859.8,226.804
58922.5,126.16,164.361
85738.8,3585.6,550.841
88961.6,3690.18,228.425
85684.9,1195.2,21.507
86089.5,85.49,77.4907
78950.2,308.76,268.956
89909.4,407.53,198.198
80105.9,48.14,-139.657
75058.9,53.12,28.393
97399.4,766.09,690.911
94228.4,1149.55,178.358
88659.2,923.79,337.615
75682.6,280.54,-26.9994
96180,1547.95,202.419
79900.1,422.47,30.1785
83040.3,4278.65,419.585
84165.9,877.31,105.413
68929.7,81.34,-67.0833
98656.6,516.26,503.973
86932.3,858.22,168.164
89073.6,1218.44,-76.8933
79038.4,199.2,21.9088
77142.1,925.45,52.2827
65741.2,146.91,-45.2325
89133.1,2358.03,104.305
75847.1,396.74,-36.2064
61907.3,37.35,-81.3623
83202,114.54,23.7586
72104.9,620.84,-9.43523
79575.3,1179.43,47.6049
91775.6,888.1,-73.2372
75590.9,1315.55,-113.08
104947,2952.31,667.354
91323.4,1274.05,204.952
86709,1717.27,-68.1762
95042.5,1336.3,88.834
82961.2,239.87,-25.1966
98986.3,3807.21,463.397
95657.1,6009.2,277.552
103109,3599.71,857.632
88212.6,1796.12,431.796
87845.8,1141.25,85.5004
83174.7,1714.78,373.306
82895.4,597.6,79.3676
105134,589.3,173.561
75752.6,429.11,170.46
81335.8,652.38,-68.7135
85138.2,336.15,158.833
84945.7,434.09,133.638
78012.9,87.98,19.0968
83139.7,1173.62,112.688
88151.7,1339.62,444.741
87160.5,2852.71,-33.4264
73825.5,231.57,-103.759
104672,2310.72,432.319
82684.7,316.23,-23.6962
99411.9,3071,146.779
88451.3,1035.01,323.917
72601.9,218.29,-33.0359
100743,518.75,69.1337
85048.6,1827.66,111.434
78781.5,1036.67,77.7771
75891.2,2004.45,508.72
81603.9,595.11,302.299
83496,793.48,135.267
81743.2,493.02,73.931
77581.7,955.33,163.833
87642.1,1756.28,95.3143
91512.4,633.29,-12.0793
87670.8,2610.35,314.947
83885.9,3605.52,130.528
57047.2,317.89,109.982
80779.3,384.29,-21.5095
80659.6,151.06,7.98505
97190.8,572.7,69.2268
95613,9866.21,561.313
88203.5,129.48,290.313
85673.7,524.56,236.425
89652.5,1134.61,140.265
106504,2330.64,381.317
75709.2,15.77,1.15552
82923.4,703.84,194.377
81280.5,873.99,99.5577
77226.1,639.1,-36.4629
94979.5,2101.56,236.074
68459.3,97.11,12.555
77553,58.93,-72.7047
90163.5,2856.03,318.887
99802.5,568.55,23.5427
100068,2541.46,-36.0367
72829.4,386.78,33.5811
69743.8,26.56,-78.8699
87420.9,2407,216.319
86412.2,1035.84,161.597
81881.8,287.18,127.806
93900.8,501.32,242.913
80032.4,166.83,-171.547
99220.8,1049.12,257.259
83973.4,3847.05,526.237
