"FSC.A","Timer.Blue","Timer.Red"
66536.4,489.7,-32.6446
69784.4,34.03,0.361006
68240.9,478.08,31.5506
61903.1,141.1,-25.1497
60430.3,160.19,40.3992
68860.4,1401.04,121.538
72990.4,195.88,-36.8445
75947.9,85.49,113.528
67829.3,509.62,67.3247
69778.1,19.09,-66.4894
64546.3,515.43,20.8398
63296.1,246.51,-2.13381
78278.9,352.75,-47.5536
71337.7,284.69,1.54343
67243.4,1173.62,89.1637
69062,98.77,-13.9636
61676.3,87.98,-102.793
72705.5,209.16,-5.14072
74505.9,332,-35.9815
67279.8,80.51,38.9
69792.8,33.2,-21.9121
66303.3,614.2,-51.5253
70076.3,50.63,-30.4877
72251.9,24.9,-26.9907
75793.2,232.4,-21.3629
71927.1,-1.66,-55.176
69318.2,-53.95,7.83933
72912,786.01,-17.3481
74193,102.92,-53.764
72618.7,174.3,1.21806
76493.9,205.84,-52.9244
76269.9,48.97,39.2572
63632.1,26.56,38.533
71523.9,408.36,63.1813
72352,136.95,-54.1177
71609.3,511.28,-37.6401
75231.1,445.71,75.4769
58882.6,639.93,25.905
78379,1588.62,68.8545
66528.7,112.88,-59.4999
76468.7,91.3,-4.88002
75070.8,134.46,-48.0144
85021.3,1133.78,-41.5763
72096.5,120.35,-96.6865
72272.9,19.09,-96.9305
66078.6,53.95,-12.9943
67207,72.21,-29.561
73040.1,166.83,-4.18713
58251.2,35.69,4.72641
65947.7,122.01,-34.71
70470.4,54.78,-77.2848
66943.8,33.2,-71.4671
70841.4,350.26,-29.4971
70512.4,51.46,-39.4861
68369,399.23,-82.2825
67538.8,145.25,-18.7613
56488.6,539.5,16.997
77023.1,200.03,-88.0552
70858.2,118.69,39.4751
74020.1,256.47,-167.64
73106.6,406.7,0.752669
71348.2,206.67,-4.609
69396.6,128.65,-7.99502
61357.1,392.59,58.6851
73945.2,88.81,-58.1122
64410.5,195.05,23.642
64786.4,205.01,100.338
67951.8,465.63,38.3155
77301,92.96,64.9457
76862.1,-115.37,-32.7639
64095.5,13.28,-62.5084
77176.4,148.57,55.7517
64725.5,55.61,-79.928
74761.4,143.59,86.3853
70023.8,343.62,-39.9997
59168.2,161.85,-60.4598
77347.2,78.02,-40.8291
70868.7,112.05,-50.2637
64641.5,796.8,-93.7815
67051.6,687.24,-61.131
78375.5,607.56,-1.04373
68758.2,462.31,102.611
69670.3,76.36,56.971
73838.8,68.06,25.571
64997.1,231.57,31.2371
61091.1,244.85,-24.2809
75821.2,137.78,-6.99191
63965.3,44.82,-39.8461
70223.3,43.99,22.0444
71330.7,53.95,5.60434
72187.5,508.79,-18.2218
70580.3,112.05,7.09447
72098.6,59.76,-60.583
73175.2,26.56,-10.5693
64217.3,639.1,-12.3631
69414.1,109.56,24.9266
65904.3,725.42,-61.3942
73430.7,184.26,-56.0018
66763.2,825.02,29.1097
84048.3,300.46,-64.0198
70635.6,864.86,-79.7532
72632,25.73,-20.478
64775.9,169.32,-84.2837
69895.7,434.92,-64.4744
71947.4,634.12,-31.1942
66649.1,430.77,70.7338
68779.2,601.75,-8.87112
61943,362.71,-4.213
68587.4,47.31,-9.31977
58354.1,81.34,-62.7056
65727.2,351.09,21.2461
72440.9,17.43,16.4836
73028.9,-24.07,-6.06422
61698.7,67.23,-108.638
74587.1,437.41,-12.0158
78087.8,419.98,-5.0333
71978.2,6.64,-134.317
67425.4,63.91,8.34808
66584.7,68.06,-52.3597
72141.3,727.91,-34.7689
73385.2,99.6,-41.6009
69301.4,258.13,-24.8963
72162.3,23.24,-59.8687
74524.1,121.18,20.4586
72704.1,-8.3,-18.955
76580.7,295.48,-72.3465
75245.8,46.48,-72.8756
79048.2,203.35,-13.7911
80417.4,571.04,-6.75969
68411.7,210.82,-0.533985
74244.1,338.64,32.9063
80080.7,95.45,-50.6441
68080.6,332.83,-85.0475
69081.6,21.58,66.4743
81947.6,463.97,102.77
76999.3,410.85,40.1257
73252.9,985.21,16.5607
77291.2,196.71,79.6607
76531,130.31,-1.78068
73940.3,105.41,5.22697
72683.1,673.96,-4.79756
75659.5,326.19,-9.04867
78866.9,121.18,17.4034
74792.2,-2.49,-42.9107
70338.1,16.6,22.6039
63696.5,167.66,-45.1364
69572.3,62.25,-35.7837
77720.3,132.8,2.9233
72154.6,205.01,115.329
64654.8,426.62,-6.22864
67604.6,89.64,-25.9606
89750.5,579.34,141.166
74572.4,595.94,41.7957
64271.2,164.34,235.742
69064.1,141.1,-63.0691
77039.9,147.74,-20.0647
73123.4,905.53,24.1852
68314.4,406.7,-27.0044
72510.2,70.55,-35.5383
67126.5,107.9,-22.2457
71878.1,752.81,39.712
79029.3,29.05,8.40975
71477,1251.64,-67.8774
76408.5,1204.33,-39.6192
66357.9,390.1,-32.4333
71982.4,197.54,176.623
72830.1,141.93,87.9605
75417.3,63.91,-49.8178
73248,327.02,6.8413
68510.4,101.26,47.6069
76061.3,442.39,60.125
69128.5,209.99,-141.996
72424.8,54.78,64.1757
64314.6,95.45,-39.7632
65277.1,138.61,59.614
58738.4,28.22,-29.8135
71647.1,349.43,-9.36471
70552.3,-58.93,-81.592
77892.5,623.33,16.6146
69821.5,79.68,80.2262
77284.2,126.16,125.503
68334.7,56.44,-70.3193
74735.5,737.04,46.5517
72381.4,279.71,-23.1213
69974.1,98.77,-0.916596
75667.2,136.12,-4.81244
73779.3,185.92,-26.8883
67905.6,125.33,21.778
88256,497.17,30.5179
69524,1201.84,-62.2886
71252.3,16.6,-24.1386
67872,70.55,-29.1633
78529.5,2008.6,29.8331
74342.8,255.64,22.5809
68217.1,1013.43,73.3529
69145.3,742.02,-3.53715
79193.8,449.03,-5.36975
77254.1,113.71,-39.1657
74771.2,172.64,75.4909
70810.6,623.33,37.0746
60438.7,38.18,-22.0255
73134.6,43.99,10.3102
74496.1,380.14,14.4917
76729.8,97.11,9.0525
74765.6,445.71,21.6616
55815.9,10.79,-47.8829
66096.8,369.35,-38.597
74314.8,334.49,-28.3475
74070.5,517.09,-10.3895
74455.5,590.96,-51.6443
70217.7,346.11,-84.0809
74743.2,454.01,-25.2837
71684.9,24.07,49.6884
69510,100.43,-11.2375
78211.7,183.43,74.3378
70576.8,64.74,-37.6862
71528.1,346.94,14.6707
70043.4,140.27,-14.6398
71859.9,355.24,-32.574
76100.5,431.6,-28.2287
75728.1,87.98,-8.43488
67183.2,383.46,-27.5468
77971.6,624.16,85.94
73836,684.75,-77.0489
76484.8,-3.32,-27.698
64257.9,-10.79,-59.5033
71918.7,570.21,92.2652
76292.3,161.85,-35.7345
73472.7,605.9,82.0409
69612.9,-5.81,-9.60548
70823.9,69.72,51.26
65758.7,146.91,-46.4194
71126.3,521.24,-21.6638
68056.8,464.8,27.8489
71908.9,183.43,24.7247
67444.3,325.36,-88.3067
74716.6,707.99,20.5865
67989.6,397.57,50.9592
71581.3,131.97,4.69922
67659.2,326.19,29.7613
69276.2,350.26,-29.8205
61130.3,157.7,113.905
70357.7,241.53,-50.7859
72644.6,99.6,9.34664
73948.7,155.21,24.9571
78246.7,97.11,-69.8218
67344.9,18.26,-57.4085
64796.2,407.53,86.6888
74935,17.43,-42.68
73629.5,398.4,-85.2885
67258.1,190.07,-24.9347
75496.4,43.99,35.3154
69522.6,91.3,-58.554
67759.3,79.68,-52.3913
80882.2,1052.44,-75.4595
73554.6,199.2,44.834
80456.6,260.62,40.0475
71806,205.01,-58.809
66339,281.37,1.96688
64455.3,95.45,-13.1075
65457.7,113.71,27.5892
75948.6,829.17,42.9504
61615.4,201.69,-57.7018
72509.5,-65.57,-13.0834
73104.5,173.47,-47.0513
75357.8,92.96,-22.5845
71717.8,73.04,22.0103
72645.3,345.28,-26.3407
72757.3,368.52,-76.6846
65429.7,136.95,-69.1912
57052.8,58.1,-80.8049
68574.8,108.73,-31.4306
68300.4,654.04,82.0025
80551.8,-60.59,127.067
64316,56.44,-68.3859
62194.3,7.47,-21.4907
75820.5,7.47,-37.9915
71439.2,22.41,-57.1958
77201.6,116.2,2.33725
67892.3,65.57,-8.0493
64299.9,302.12,-44.9803
74668.3,500.49,-58.3311
63912.1,422.47,-52.0172
67298.7,428.28,50.769
72668.4,67.23,-27.5571
66904.6,34.86,17.6627
77536.2,125.33,22.2746
74209.1,915.49,-37.6547
69878.2,87.98,-1.17241
71645,376.82,-13.8491
77144.9,157.7,-14.5847
72141.3,41.5,13.7826
78754.2,665.66,-24.8539
68375.3,326.19,58.7343
73205.3,-29.05,7.74589
72663.5,-42.33,25.5935
68674.2,332,-49.4823
73768.1,47.31,-61.888
68933.2,144.42,-80.0014
70585.2,68.89,-32.0457
69243.3,1034.18,70.3911
73802.4,170.15,-54.28
75768.7,77.19,59.0245
73600.8,-34.86,-100.6
75215.7,-28.22,-53.4192
76183.8,429.94,39.3912
79099.3,-45.65,-79.7157
69565.3,116.2,-50.1045
67699.1,-14.94,-2.77531
68592.3,655.7,30.5735
67127.2,84.66,-93.8321
68030.9,6.64,-126.192
76613.6,45.65,12.7537
71441.3,5.81,-50.7312
58331,53.12,9.28781
78966.3,595.94,-22.5826
79815.4,191.73,-15.4879
66083.5,86.32,-67.9094
66138.1,72.21,-30.5395
58655.8,766.92,5.31417
73892.7,825.02,5.51086
72705.5,68.89,25.7543
73474.1,244.02,-49.7346
76503,-46.48,-66.2655
69318.9,82.17,-78.0943
73678.5,48.97,48.0337
73674.3,540.33,-47.1106
65115.4,19.92,-22.3622
75744.9,8.3,-29.0373
73066.7,156.87,-51.9103
73853.5,268.92,-75.2148
72325.4,1595.26,10.8892
69274.1,163.51,-10.6262
71148.7,117.86,-26.4026
76137.6,299.63,-40.4702
68193.3,777.71,-56.0474
69290.2,394.25,-76.2296
71799,147.74,-79.1151
77473.2,22.41,-95.4158
71291.5,17.43,-23.0394
62077.4,31.54,-20.5098
65023.7,834.15,-4.92188
66823.4,513.77,90.0965
67166.4,138.61,-19.245
61322.1,233.23,-1.12736
71061.2,89.64,36.3743
67277,577.68,54.9016
73261.3,130.31,0.013557
73668,-1.66,-9.22015
79726.5,112.05,1.08557
77283.5,24.9,-70.1029
69519.8,7.47,-92.3379
