"FSC.A","Timer.Blue","Timer.Red"
132446,5456.42,24.9022
127390,565.23,-281.458
137916,6717.19,-129.219
133916,394.25,51.0649
114462,2962.27,248.284
129676,1015.09,217.039
102053,3671.09,242.916
116315,5411.6,-9.28793
77609.7,3168.11,161.021
114402,1625.14,26.6929
106425,2486.68,-116.208
119001,9622.19,599.459
139982,6958.72,260.455
120492,2086.62,197.716
115743,5287.93,-370.99
137186,8479.28,90.1887
111851,4604.84,225.386
115668,2624.46,207.931
136709,11122.8,514.017
82675.6,9760.8,7.60217
124652,5063,803.137
136921,2190.37,303.066
111404,1356.22,691.411
113894,112.88,44.6527
116759,256.47,69.9834
124594,2174.6,221.003
108303,6654.11,490.661
123852,3237.83,488.485
123392,1221.76,160.403
86607.5,5546.89,218.82
100512,8886.81,1011.94
124797,966.12,-43.554
111154,7172.86,100.905
118935,4340.07,601.647
114754,6123.74,-98.186
130806,338.64,-10.7838
119097,6522.97,-52.9841
97528.2,5.81,204.311
104636,4868.78,109.414
139100,3285.97,791.567
113044,2715.76,-160.828
141361,3698.48,678.296
114293,853.24,30.5721
94150,-2.49,127.318
100880,2026.86,507.906
135623,1444.2,81.261
136520,2709.95,133.627
113712,9476.94,-24.8302
114912,1674.94,4.40004
116689,1479.06,195.359
119890,806.76,-65.5114
116113,2900.85,188.062
140360,10034.7,-69.9031
129457,4447.97,-42.1746
125917,3952.46,386.413
124674,13465.9,265.735
92615.6,1399.38,251.362
104301,5395,-29.7642
90681.5,2644.38,63.6231
131521,4438.84,29.6555
107141,1196.03,62.6837
124975,6515.5,193.216
129380,8914.2,114.203
122031,3711.76,195.519
88923.1,2759.75,264.216
123035,16954.4,1228.3
139630,7248.39,497.465
102320,1473.25,387.179
131112,11735.4,407.35
101468,4813.17,-150.111
139550,4506.9,805.179
119365,12045,401.176
124524,2849.39,1566.6
136602,623.33,-80.8204
118915,7527.27,199.336
115830,1506.45,233.117
127025,4735.98,856.782
117459,1868.33,471.353
115596,1403.53,52.167
127228,6174.37,244.002
104114,1768.73,-100.686
134222,5981.81,63.5863
142268,6552.85,526.729
134220,12035,589.462
112060,7124.72,25.1016
139469,1503.13,93.7132
115943,3376.44,-96.6103
131668,2109.03,445.664
119996,3928.39,-84.9529
125006,5465.55,222.061
124428,1644.23,193.029
122939,4643.02,-97.6735
130031,356.9,100.452
128772,1071.53,-88.4939
130681,12882.4,1048.47
110134,4223.87,94.1716
138675,2084.96,78.97
132205,6001.73,982.789
121233,5501.24,461.437
111197,1606.88,-35.1495
132474,2027.69,70.0034
103792,6528.78,-52.3352
119710,5422.39,412.085
86675.4,2518.22,144.464
128103,3644.53,327.086
134191,1531.35,394.807
110968,6178.52,586.681
83138.3,225.76,-132.463
93311.4,288.84,-10.9088
108675,844.94,-12.8853
106738,4977.51,135.236
117840,3261.9,388.197
119484,2396.21,252.154
129910,9212.17,174.105
84796.6,453.18,-27.5854
133753,3278.5,246.277
137892,3372.29,576.508
106969,4418.92,206.165
109906,576.85,3.1825
107029,1230.89,99.6083
121013,9090.16,418.019
125212,3171.43,290.196
114808,3405.49,365.591
126394,7980.45,321.339
138294,2113.18,454.373
124055,3363.16,93.9244
117960,2728.21,50.8292
113767,2147.21,-12.7014
78087.8,6304.68,446.711
115306,3808.87,28.5204
132976,14919.2,293.639
119055,5249.75,-222.552
107246,1162,-232.917
122725,1061.57,52.4337
111672,269.75,-21.8247
138958,23181.9,1662.1
118560,5542.74,310.246
120959,6065.64,586.27
87483.2,776.05,76.3915
105752,6083.07,208.227
126587,9218.81,584.787
131727,11996.8,455.473
99605.1,1166.98,159.981
89411.7,3407.15,25.6377
101826,4482,397.08
93354.1,343.62,-49.2064
92218.7,9661.2,351.925
120492,1453.33,283.337
108111,5879.72,10.6327
109549,1599.41,-574.098
96473.3,322.87,-7.46537
112883,5738.62,372.863
111155,2297.44,200.483
116565,2809.55,-7.42195
125619,1845.92,612.225
116782,1381.12,356.647
111045,3680.22,162.634
132474,4462.08,236.079
110655,6834.22,665.155
96163.2,2834.45,-31.7265
136330,5894.66,258.718
124162,12582,503.911
132539,7908.24,332.815
93695.7,879.8,-62.0472
115323,5297.89,76.5482
98964.6,2780.5,260.352
121977,6584.39,895.329
99110.2,230.74,-142.348
102378,1494,-17.9819
117572,5929.52,96.8291
120074,2802.91,-184.536
95061.4,2005.28,168.503
134292,5462.23,269.922
105811,1175.28,244.879
119431,13831.1,-101.556
112642,9681.12,534.576
118366,1856.71,306.915
123362,5109.48,1246.8
122449,6214.21,238.338
118803,1137.93,115.95
116462,2032.67,-47.8525
137530,11695.5,414.285
125039,156.04,2.9735
89149.2,450.69,84.9754
85906.1,3569.83,290.202
139156,9725.11,412.558
118128,7306.49,182.897
118259,1353.73,105.461
128046,2375.46,55.4131
124952,6610.95,-61.7478
141075,5131.89,218.279
137775,2445.18,142.41
115641,8892.62,-21.1457
86151.1,2104.05,4.40939
115452,5177.54,-18.107
96299,5691.31,867.291
134230,7474.98,419.102
112011,2418.62,204.111
96651.1,112.05,-244.799
133039,5515.35,509.84
105337,3963.25,407.959
137638,6359.46,143.113
111784,7320.6,105.197
104220,2363.84,162.537
112481,2530.67,145.796
109765,6266.5,294.431
130943,3526.67,750.024
115555,522.9,208.483
128866,6906.43,292.547
130864,2680.07,246.236
119956,6757.86,261.309
139384,4252.92,418.595
115662,308.76,-123.141
112760,6185.99,100.406
92325.1,974.42,-167.407
111056,2055.91,45.9488
135556,5417.41,87.3433
125505,5882.21,299.423
133675,11357.7,1230.99
