"FSC.A","Timer.Blue","Timer.Red"
76706,1212.63,357.222
86169.3,3917.6,403.199
88563.3,1506.45,313.456
98214.9,2451.82,472.003
98651,661.51,49.2896
87726.8,698.86,81.9748
76101.2,482.23,140.012
83468,1323.02,372.037
87851.4,2807.89,181.878
93815.4,2366.33,397.842
94066,2338.11,728.355
100845,2103.22,111.234
78628.9,438.24,-50.0833
85549.8,356.9,216.592
84302.4,723.76,110.659
84519.4,1061.57,66.1565
74294.5,594.28,19.2011
71125.6,895.57,451.087
78383.9,1641.74,-46.3406
83581.4,1096.43,28.0412
66187.1,586.81,-56.7356
76785.8,123.67,-110.931
87929.8,707.99,40.0208
76269.9,603.41,317.731
85907.5,281.37,164.293
81817.4,1015.92,240.523
74015.9,394.25,-103.711
83271.3,3481.85,-46.6476
78379,483.06,79.2782
93860.2,214.97,5.87257
78748.6,1126.31,90.3108
87841.6,1488.19,142.505
86772,1494,217.873
75945.8,645.74,78.6584
72425.5,210.82,-144.738
82591.6,1750.47,820.777
79058,449.86,108.545
81160.1,1025.05,142.633
79584.4,596.77,-63.7844
71174.6,-9.96,-64.3469
91882.7,470.61,76.0206
80038,241.53,0.474443
102846,2071.68,309.634
83575.8,69.72,48.6314
80245.9,196.71,376.577
72325.4,1267.41,93.1653
78043.7,-42.33,-63.3265
73136,51.46,25.7313
74935,313.74,81.7264
75309.5,729.57,129.388
72123.1,187.58,-7.19057
88060,567.72,270.512
68034.4,1481.55,61.4891
60138.4,383.46,-12.1488
89424.3,3349.05,176.757
71317.4,677.28,-64.107
79223.2,981.89,56.2251
88801.3,96.28,-49.4123
79806.3,-21.58,-2.62364
86383.5,816.72,62.8699
84487.2,3408.81,481.071
92087.1,601.75,-30.6843
75660.9,361.05,207.224
80711.4,393.42,-17.6622
78090.6,1679.92,125.368
87404.8,2477.55,237.431
73541.3,87.15,20.1693
78384.6,3058.55,171.677
80742.9,661.51,56.5092
87782.8,672.3,255.383
76901.3,671.47,123.204
82170.9,170.15,11.5047
72647.4,207.5,-75.0323
82705.7,83,-197.496
69169.8,335.32,27.5354
76698.3,454.01,148.31
97526.8,4115.14,479.724
77605.5,385.95,33.8183
92077.3,1064.89,124.388
74052.3,-36.52,-20.6243
86255.4,1761.26,365.584
