"FSC.A","Timer.Blue","Timer.Red"
136530,1472.42,-7.41086
119272,230.74,221.456
121270,1195.2,285.92
106940,3295.93,328.734
93338.7,646.57,46.3811
105173,3666.11,386.911
125727,1844.26,166.001
115368,3983.17,343.787
102201,732.89,166.107
116460,1409.34,51.6081
115363,41.5,16.5294
96642,5216.55,182.851
113224,7480.79,211.139
105636,744.51,260.334
140284,6625.89,551.535
113949,3349.88,302.795
115436,2858.52,628.22
132369,7037.57,1324.94
114022,3333.28,-152.75
137594,739.53,146.837
97337.1,12.45,29.4277
120102,2172.11,155.73
121230,577.68,39.8238
113743,4574.96,161.815
101684,207.5,39.673
106266,778.54,80.9255
125147,6413.41,359.666
105161,767.75,141.703
117134,379.31,-22.0967
99907.5,1015.09,41.1628
119965,1073.19,-186.923
102908,974.42,266.229
94363.5,5033.12,159.133
140138,6224.17,403.099
113773,4843.88,230.778
112528,3183.88,-0.669719
130058,9360.74,2871.79
115538,1459.14,359.849
139352,4184.86,564.413
113420,1653.36,182.014
104509,2158.83,365.536
121967,3423.75,-74.9034
136101,12235.9,228.12
116166,1060.74,38.9932
123696,1919.79,-10.3755
125084,1513.09,178.69
118854,4081.94,614.171
111494,7673.35,374.469
120455,3300.08,145.664
108701,148.57,32.1719
86672.6,527.88,-41.6461
125760,1625.97,0.53878
101221,737.87,-277.205
123493,2585.45,91.3191
77627.9,2390.4,9.28575
100146,300.46,-148.837
93447.2,811.74,297.147
120727,2695.01,235.731
120420,1736.36,186.283
137964,7781.25,519.224
125357,2967.25,587.848
113357,1531.35,93.6136
120967,124.5,391.304
117269,1357.88,-26.9895
114390,1611.03,-192.323
111945,2151.36,412.642
118451,6606.8,358.147
102330,820.04,112.228
105902,3988.98,357.228
94393.6,4876.25,529.399
99253.7,401.72,24.6894
111760,3502.6,245.458
112608,167.66,-156.517
122598,245.68,-99.9653
126855,1558.74,322.608
133974,13924.1,305.46
92097.6,1876.63,330.546
113350,1559.57,-124.12
112396,1534.67,-28.7758
98621.6,1342.94,115.776
134074,519.58,230.743
113104,4906.96,434.395
130210,6683.99,585.363
112106,1423.45,206.732
67377.1,4277.82,109.43
104520,1212.63,594.897
110261,3841.24,92.5075
129560,923.79,298.583
136203,4997.43,248.03
129186,971.93,-256.428
100993,1151.21,-98.8702
134314,9254.5,242.547
92633.1,634.95,-52.185
109904,2815.36,231.011
126924,8148.11,765.441
129655,2290.8,228.273
123091,1143.74,8.53969
93625.7,370.18,178.453
110389,1556.25,-13.0286
124307,2365.5,301.609
101816,3938.35,193.038
88607.4,1806.08,628.814
86408,502.98,-19.8267
