"FSC.A","Timer.Blue","Timer.Red"
68418,87.98,72.7556
76879.6,159.36,-31.2218
72674,29.05,-10.3737
58104.2,94.62,-61.8008
72405.9,78.02,16.2485
69098.4,-55.61,-91.1123
80138.1,66.4,72.2079
70711.9,123.67,-100.615
71347.5,-61.42,-27.8764
64500.8,3.32,-51.7487
73486,-20.75,-77.8237
80101.7,22.41,44.0769
75490.8,66.4,-79.0446
74416.3,-34.86,-13.9006
66304,58.93,13.8626
74576.6,43.99,-78.704
74944.1,111.22,-35.7151
74004,5.81,-62.1067
72737,55.61,-45.5884
75405.4,20.75,15.3183
74828.6,87.15,-28.21
68030.9,319.55,-65.8976
77186.2,70.55,-46.7804
65622.9,43.16,-7.8815
72549.4,107.9,1.35853
80810.8,188.41,48.8788
71205.4,1.66,-27.1457
75397,105.41,-1.87707
72100.7,112.88,82.435
68863.9,-84.66,-10.6244
71106.7,93.79,-20.0382
75046.3,27.39,-23.2853
74192.3,90.47,-11.3478
77447.3,101.26,-0.498366
70966,39.84,6.47115
79087.4,76.36,114.774
66619,4.98,-89.2957
75089,-71.38,-94.1216
65164.4,-164.34,-24.6703
73781.4,114.54,64.2794
72856,-16.6,-71.2154
77449.4,83,16.6683
66934,82.17,-36.0854
75805.8,89.64,-71.748
78206.8,-97.94,-73.3424
74252.5,39.84,-55.5249
71495.9,-38.18,-69.585
84558.6,107.9,-4.05596
69404.3,56.44,-57.8259
69685,83.83,-7.65802
72467.5,48.14,-46.1712
72830.1,234.06,-17.5513
76798.4,73.87,-47.8286
69056.4,-25.73,-16.0065
73572.8,27.39,41.9861
72172.1,-59.76,-42.1214
70676.9,-44.82,-4.78501
71211.7,306.27,-12.9007
77366.1,270.58,-87.3715
75734.4,0.83,-85.1997
72157.4,59.76,-78.9693
72131.5,90.47,34.8441
74110.4,73.87,22.9698
75826.1,72.21,-8.6946
76591.9,124.5,52.0972
74557,96.28,-40.744
73140.9,46.48,-78.1451
77774.9,141.93,-27.7768
72060.8,-41.5,-22.9964
68995.5,204.18,-32.7562
72830.8,79.68,-82.8931
62866.3,115.37,41.5871
72205.7,143.59,-41.6869
76432.3,-38.18,-41.2873
71281.7,-10.79,51.8598
68486.6,49.8,-67.3559
76819.4,113.71,-125.044
73096.1,77.19,-48.3547
67711,-1.66,-30.6577
73819.2,48.14,-26.2537
71792.7,4.15,-104.245
74265.1,14.94,-119.765
72888.9,136.12,-58.2604
68756.1,-5.81,-116.061
71654.1,76.36,40.2563
71242.5,17.43,19.3402
63147.7,114.54,-1.66056
69840.4,5.81,-60.0579
73301.2,75.53,24.7981
73087,193.39,-39.2255
67550.7,19.09,9.24288
74323.9,4.15,-8.4589
73187.8,44.82,-64.5371
74141.2,73.04,15.8415
73059.7,70.55,22.6456
76502.3,14.11,-45.8479
72004.8,116.2,24.9089
75037.9,-56.44,23.2168
77700.7,97.11,32.5327
78205.4,53.12,-38.8819
74783.8,73.04,-98.9237
69657.7,107.9,48.1314
79347.1,-38.18,86.8216
80137.4,98.77,-16.2612
74538.1,24.07,-60.3086
73669.4,19.92,-78.8082
72672.6,-16.6,-28.9732
76105.4,-16.6,-20.6503
81204.2,22.41,-11.6929
58944.9,80.51,-30.0016
76832.7,40.67,21.5503
72676.1,130.31,78.9
73318.7,29.05,-91.644
70599.2,34.86,-68.4079
68887.7,180.11,-5.1474
70402.5,126.16,15.9753
64585.5,-26.56,-19.6531
73432.1,78.02,-77.9497
71306.2,108.73,-88.0754
77115.5,92.96,0.536384
76142.5,249,65.2681
78600.2,156.04,43.5769
70669.2,215.8,-98.7198
