"FSC.A","Timer.Blue","Timer.Red"
80749.9,896.4,11.3946
96874.4,986.87,-1.81506
108150,1015.09,120.332
103039,311.25,83.7536
106476,1225.08,76.9161
140298,3770.69,174.108
88356.8,1182.75,44.8799
112173,250.66,451.855
82596.5,136.95,-14.3408
124065,1768.73,408.262
127380,3962.42,400.969
98514.5,1646.72,236.998
83103.3,157.7,17.9807
108772,2728.21,307.089
95856.6,2809.55,671.22
93103.5,1527.2,25.6213
129643,408.36,575.972
122146,3779.82,1898.46
76460.3,430.77,-108.025
80617.6,42.33,51.2319
134876,781.03,1050.28
97437.9,758.62,-128.709
123169,781.86,-5.64062
107163,2404.51,309.237
116007,2029.35,436.061
115438,3129.93,182.109
104752,575.19,95.4938
111393,2758.92,511.404
112078,1057.42,-27.2755
88809,5896.32,564.165
104665,3251.94,589.29
103704,1088.13,119.331
113860,2666.79,115.738
111921,3322.49,246.28
119440,2502.45,364.265
104763,3175.58,280.755
88732.7,1079,-50.7553
87026.8,410.85,114.897
91514.5,577.68,112.426
90872.6,2544.78,325.355
84907.9,2727.38,237.963
119080,4627.25,843.153
115345,340.3,35.6048
113839,10204,963.882
102507,713.8,-69.1345
116703,3876.93,536.1
104222,659.85,734.066
102806,926.28,302.104
105951,544.48,-63.3885
123220,2465.1,309.211
82302.5,1769.56,5.15018
125091,3265.22,715.435
140387,3224.55,668.733
108065,2855.2,353.548
131726,6128.72,594.96
91383.6,205.84,-24.8739
81243.4,674.79,-149.784
106352,1841.77,228.382
118954,2051.76,179.5
107237,1109.71,581.217
113056,869.01,204.62
84172.2,609.22,119.791
135044,3168.11,1504.6
83260.8,162.68,145.42
114703,761.11,0.138278
100652,1757.11,85.5735
99722,483.06,-12.1286
89478.2,2816.19,172.463
93324,415,56.4134
118623,2844.41,196.972
88414.9,200.86,-87.8511
108692,3580.62,109.136
88622.1,316.23,44.096
96263.3,2292.46,267.436
120191,843.28,209.251
87962.7,98.77,106.713
109071,1370.33,227.508
116283,1674.94,222.133
109358,359.39,367.551
71058.4,245.68,-23.8027
113002,6525.46,557.378
118414,2072.51,287.7
103311,1230.89,44.7316
85111.6,414.17,-121.561
118688,2668.45,357.389
95592,94.62,129.69
117825,5827.43,523.185
97972.7,1240.02,206.488
80242.4,121.18,-149.821
105237,875.65,76.8176
97021.4,275.56,133.465
131001,1346.26,975.658
