"FSC.A","Timer.Blue","Timer.Red"
68616.8,-23.24,30.1911
75460,153.55,-55.2513
76387.5,8.3,-77.7844
65171.4,-19.09,-44.3298
74048.1,-87.15,39.1163
78271.2,114.54,15.4827
74305.7,192.56,75.1808
72447.9,109.56,1.62109
78806.7,147.74,-93.9179
72150.4,51.46,23.5433
77391.3,117.86,-56.0197
74405.8,-29.88,-55.6248
76458.9,-25.73,-77.1469
77076.3,195.88,-23.4535
66630.2,79.68,-2.72569
72433.9,50.63,-36.217
73361.4,54.78,14.934
78843.8,16.6,-34.4992
77900.2,131.14,-20.6519
74158,24.9,-71.5012
74204.2,85.49,-7.22253
75014.8,136.95,-47.174
67361.7,159.36,-44.7544
77760.2,120.35,-15.95
67340,106.24,0.0597048
76236.3,226.59,-9.28057
74266.5,-66.4,-78.2333
70737.8,80.51,-67.543
66313.8,33.2,-36.1549
79007.6,43.16,24.0462
83390.3,0,-100.48
79159.5,236.55,-10.0415
72571.1,85.49,-31.6443
77522.2,177.62,-1.29839
81046,99.6,-84.9497
69936.3,180.94,-35.3501
67765.6,81.34,-143.273
64240.4,62.25,42.9721
68282.9,176.79,-130.163
83514.2,244.85,70.3516
69757.1,-30.71,76.8177
69127.8,138.61,-5.20903
71126.3,-41.5,27.4681
71244.6,95.45,-34.053
70382.9,160.19,-87.9007
73151.4,104.58,-33.3704
79139.9,146.91,-8.8021
68076.4,7.47,19.6583
78855,-92.13,-72.0899
71662.5,131.14,-15.7762
67367.3,-41.5,20.906
70385,-83,51.3136
69229.3,31.54,-21.1988
66404.1,-37.35,-30.005
79895.9,-3.32,-0.815218
73585.4,-21.58,-24.8598
77397.6,146.91,-35.0334
86170,188.41,263.837
77271.6,112.88,38.2521
66713.5,135.29,89.6622
74462.5,133.63,-5.99041
82398.4,29.05,-24.3599
71273.3,-53.95,-0.90409
77940.8,80.51,27.2806
76610.1,89.64,-43.9415
80299.8,-59.76,90.2058
70799.4,60.59,-8.82799
64463.7,118.69,-54.154
70048.3,215.8,0.692441
75707.1,20.75,-78.4711
75795.3,133.63,30.1208
77152.6,63.91,65.7237
76475,293.82,-66.5686
71117.9,93.79,-43.3169
66392.9,49.8,22.7198
68566.4,194.22,7.17095
72405.9,101.26,65.2869
72179.8,-14.94,-77.199
75237.4,-22.41,-20.4949
71280.3,37.35,-28.7059
72823.1,29.88,-46.9159
68462.1,-20.75,-22.7752
73035.2,35.69,-28.7038
75422.9,79.68,-82.2835
71871.1,14.11,-32.3372
70877.8,111.22,-18.0351
71318.1,96.28,42.5567
70569.1,-31.54,-69.753
64525.3,155.21,-106.906
75595.1,47.31,-28.1866
77592.2,26.56,22.8337
72588.6,136.12,-32.5279
77070.7,193.39,-53.0524
61433.4,1.66,-75.2799
72150.4,63.91,-3.85964
74709.6,90.47,-22.5221
83402.9,113.71,-70.7537
69006,77.19,-37.9557
78484.7,140.27,16.7715
64710.8,-15.77,-64.3273
67371.5,53.12,-129.809
70562.8,2.49,-79.6031
71861.3,-5.81,-64.1469
72265.2,215.8,58.4928
71164.8,125.33,-43.8767
76972.7,262.28,-39.2352
70298.9,204.18,-57.6256
64873.9,128.65,-20.5672
74600.4,77.19,29.0622
74228.7,230.74,-31.2979
79158.8,192.56,-49.207
65418.5,64.74,-96.5498
80220.7,188.41,-33.1325
71286.6,181.77,2.02224
67081,43.99,-103.54
78475.6,79.68,21.7763
76829.2,83,25.8771
80858.4,122.01,-0.765231
78546.3,135.29,-65.5194
69554.8,-4.98,-3.28574
65496.9,28.22,8.98308
64782.2,56.44,36.1217
76272,179.28,-101.268
74398.8,81.34,144.105
72219,141.93,-35.8317
71395.1,63.08,-11.3447
71730.4,75.53,16.3929
89181.4,-63.91,31.9239
63800.8,0.83,-58.698
67889.5,19.09,-35.9866
73332,81.34,19.0767
