"FSC.A","Timer.Blue","Timer.Red"
84695.8,2756.43,104.038
85685.6,821.7,-126.317
105694,258.13,459.279
139497,1904.02,484.3
135213,1766.24,-319.021
113662,209.16,5.966
120337,988.53,80.7563
140818,3881.91,462.682
132843,5907.94,136.702
136835,825.02,58.3437
135760,1900.7,154.319
124462,5159.28,661.692
120965,1308.08,150.89
96968.9,2349.73,266.82
111904,5743.6,227.382
118171,208.33,257.285
113972,1721.42,145.841
128813,3549.08,143.868
135684,3327.47,517.858
135230,5118.61,420.156
117087,4369.12,468.154
141110,4389.87,278.879
121849,9619.7,702.832
84585.2,3564.85,141.174
138540,9852.93,82.9054
126659,2647.7,-236.198
138390,7447.59,-41.3065
116383,4434.69,39.8284
103395,11228.2,671.273
132671,6300.53,485.369
107687,234.89,-22.2115
79251.2,1794.46,421.208
133216,965.29,-229.919
114650,9785.7,52.8244
129432,11063.9,301.95
125028,5007.39,684.432
116342,5183.35,321.068
139220,1540.48,459.493
91594.3,1807.74,-25.1781
128390,8403.75,469.181
96226.9,5944.46,525.409
116104,4240.47,1115.1
116010,2332.3,-126.48
132759,3320,964.212
107997,1863.35,145.746
137754,3961.59,-202.285
116629,1796.95,99.0049
86717.4,171.81,363.917
93319.1,563.57,55.9191
125191,8175.5,-85.123
132874,6039.91,722.533
122020,1433.41,113.242
110181,2894.21,112.341
124857,2499.96,425.528
112523,375.16,296.827
121277,3345.73,408.236
137325,6627.55,-87.8928
133550,7538.89,877.591
141098,1879.12,320.235
131422,4875.42,235.175
97148.1,4512.71,235.591
120748,3366.48,99.9659
108986,497.17,111.386
127558,1998.64,-71.3282
106254,577.68,-82.8297
108541,1516.41,-41.3358
129731,3105.86,-6.46136
106455,911.34,269.748
102521,6531.27,269.007
100097,5154.3,243.017
116948,3610.5,303.115
101646,2014.41,242.886
112067,8943.25,605.143
111551,787.67,45.0048
130055,4301.06,268.096
117270,5486.3,515.905
126706,3129.1,390
109201,1716.44,138.715
98340.9,3559.04,244.695
110251,335.32,56.3295
124941,1528.86,3.18639
71138.9,467.29,-24.1752
88866.4,1242.51,135.212
127254,5505.39,481.756
101345,6933.82,303.763
100801,137.78,-174.074
100647,1352.9,125.635
98059.5,76.36,75.0121
109912,3197.16,185.562
129607,3137.4,208.295
132874,258.96,-10.2778
98816.2,1512.26,117.988
123733,10954.3,669.829
130067,430.77,-49.0711
105206,6765.33,322.565
113612,6472.34,402.861
134393,18854.3,1451.72
107596,1949.67,226.522
121038,3363.99,889.171
136356,1191.88,1.00168
135461,3354.03,182.51
117982,1718.1,128.622
101043,822.53,-84.0375
101823,257.3,224.329
110804,1867.5,114.546
108121,131.14,56.0392
115407,242.36,59.4412
134876,3587.26,531.127
133742,2494.15,284.511
128542,12760.4,423.561
136684,224.93,40.1487
115734,2995.47,90.4818
139171,293.82,-29.5822
120720,2695.84,781.578
91107.8,3356.52,244.272
119120,13719.9,591.989
81505.9,316.23,-74.7144
136738,1186.9,311.59
111322,1081.49,342.398
106701,2562.21,363.895
128517,219.95,-87.4592
115179,10123.5,329.418
135408,1562.06,276.332
85846.6,664,80.1684
86210.6,2486.68,156.178
138160,4559.19,733.857
141766,917.15,218.548
123418,199.2,-46.4407
92262.8,2079.98,110.978
106142,157.7,61.3569
90868.4,1439.22,225.421
98060.9,1114.69,3.89033
80430,3644.53,-33.7501
120642,5439.82,30.5967
136455,5177.54,518.495
95428.9,947.86,-5.63581
104749,5108.65,234.565
122835,5337.73,404.577
133908,11347.8,1715.07
116163,3393.04,178.65
138610,7357.95,376.479
118010,3969.06,173.47
121867,2148.87,-6.37418
118041,4670.41,233.53
138162,2354.71,487.581
119609,2431.07,257.61
103542,1538.82,116.849
100176,461.48,184.441
108754,3583.11,147.929
131468,1865.84,183.287
123472,1970.42,452.782
126008,15189,970.075
105832,717.12,102.411
104680,4316.83,59.2671
138031,9764.12,66.5158
112358,588.47,-113.993
121741,7608.61,488.114
97176.1,387.61,99.0247
107683,1761.26,358.326
106775,4207.27,52.0036
128194,13464.3,1186.92
121110,2564.7,825.211
106389,1273.22,88.8589
115167,6975.32,567.464
116743,6806.83,1041.18
133861,3073.49,736.202
107017,2280.01,531.332
137364,6515.5,143.715
105003,654.04,81.3512
112533,2937.37,134.763
140188,4534.29,358.057
113305,1904.02,23.2329
134666,600.09,278.766
133412,5186.67,428.192
120740,4408.13,501.729
120286,205.01,52.6275
118927,1629.29,-49.4975
136121,5241.45,110.892
136485,4646.34,513.861
99811.6,2587.11,666.876
110582,278.05,-64.695
128129,4425.56,345.427
136387,10949.4,638.438
99585.5,224.93,138.345
141763,11110.4,481.938
129864,8080.05,551.374
123386,6832.56,865.33
133477,7444.27,172.981
102855,1766.24,300.524
89889.1,3700.14,581.723
120774,4076.96,157.816
118505,234.89,65.9037
101599,3921.75,-277.463
139210,5451.44,567.788
129746,1295.63,231.303
109551,10175.8,318.893
109607,841.62,156.395
109983,5151.81,238.754
116163,3302.57,345.125
140708,6713.04,8.93427
103822,442.39,30.152
108886,6788.57,306.954
106992,2530.67,50.2341
129034,2383.76,325.775
128561,2819.51,22.228
93337.3,154.38,-156.949
104882,3129.93,-183.536
139351,3178.07,513.936
110536,2425.26,1.58088
133958,6537.08,1601.24
119705,3424.58,163.1
102583,1288.16,82.8121
99896.3,703.01,196.189
126892,4705.27,365.527
106055,1283.18,39.7342
94434.2,2442.69,83.2317
114779,1995.32,344.659
136193,1447.52,273.593
125623,7906.58,82.0267
131979,1377.8,202.498
136434,4705.27,393.918
141751,1723.91,515.818
117657,11992.7,732.23
106906,1888.25,-55.5318
129697,5233.15,731.623
113532,8690.93,-41.0111
132812,5268.84,576.776
126092,3158.98,97.3457
109696,10210.7,380.599
86524.2,3485.17,130.791
139721,2896.7,358.9
105046,613.37,-66.4827
112916,2310.72,236.183
118257,6319.62,545.119
86868.6,1786.16,95.9937
137934,6968.68,716.773
127625,1513.92,207.958
127214,4876.25,268.6
106359,6648.3,245.345
69694.1,96.28,-33.4076
133010,924.62,261.894
