"FSC.A","Timer.Blue","Timer.Red"
95456.9,854.9,-32.4548
94610.6,188.41,45.3363
102741,4170.75,84.4715
100250,5609.97,194.653
131951,8846.14,486.912
97752.9,492.19,54.7867
127894,363.54,-58.7385
103958,4677.05,342.434
109476,1987.85,-72.9938
130049,5129.4,175.741
127803,3877.76,448.555
107253,91.3,-9.59642
133855,2989.66,512.409
100208,8109.1,227.121
128119,11545.3,482.65
114238,1884.1,171.575
135792,14051.9,484.185
136451,332.83,29.1018
125203,197.54,109.722
123487,1607.71,9.96047
83245.4,577.68,176.553
111996,3660.3,-39.7206
94693.9,3113.33,11.5828
113450,2495.81,607.692
120240,4380.74,302.238
115363,937.9,-421.929
71329.3,180.94,-3.98893
123411,1303.93,555.692
103518,3125.78,47.5095
104350,713.8,403.283
125180,5821.62,503.641
107820,859.88,116.647
136806,1031.69,120.438
108726,902.21,-59.68
123231,2482.53,661.468
68435.5,93.79,-10.9475
126353,3242.81,380.952
137518,4373.27,572.05
132266,836.64,-57.5611
110619,8866.89,800.378
106161,2758.92,39.9059
125926,2914.96,1134.61
114405,6878.21,608.489
117598,8072.58,796.242
117512,8642.79,616.794
105607,1331.32,213.92
118476,1298.12,321.245
100934,8115.74,527.832
119811,190.9,387.767
137253,12080.6,359.105
107691,2605.37,281.083
130908,252.32,-10.8068
130970,2427.75,385.696
114528,4623.1,405.192
107220,1922.28,23.7381
119779,637.44,166.889
139226,21912,5237.06
120089,3652,344.331
110888,2634.42,75.1082
105776,1618.5,65.3917
128632,5006.56,-62.6554
104035,837.47,215.667
110260,3183.88,13.1569
68784.1,66.4,-57.6629
112869,2309.89,-26.7901
111511,3546.59,14.792
115561,3605.52,386.602
126247,606.73,47.1412
122719,1669.96,167.584
114156,9943.4,191.99
116000,3779.82,450.252
119074,7743.07,321.343
122601,2152.19,-130.39
119150,428.28,164.668
98058.1,574.36,552.498
141982,2605.37,21.1091
111503,460.65,61.4163
137321,3232.85,401.827
116817,258.13,-102.997
111216,780.2,120.752
87092.6,872.33,-157.007
94466.4,3485.17,51.4023
99208.2,1936.39,-48.0814
108173,3326.64,-92.2081
110633,4222.21,355.603
111834,1982.87,131.722
128113,1345.43,139.443
122496,5925.37,-304.662
127657,3074.32,603.899
85795.5,519.58,-141.44
116859,5009.88,829.731
100241,785.18,8.79934
123098,4972.53,384.172
127205,738.7,1078.61
140225,1035.84,240.203
118031,1926.43,118.097
105262,346.11,-0.854187
129851,3286.8,155.787
126616,252.32,31.401
79846.2,87.98,-35.2535
90773.2,888.1,-16.5883
125058,8114.91,591.427
106877,923.79,-106.134
128464,5182.52,223.507
83659.8,120.35,8.44322
83390.3,2707.46,669.889
120017,290.5,-117.409
113884,2677.58,-131.289
110901,2797.1,327.931
122056,4658.79,1148.2
94987.2,6368.59,763.984
116526,224.1,239.183
71423.1,-53.12,26.6621
115338,6346.18,958.309
134495,122.01,60.8717
104896,1030.86,-83.5942
141259,10541.8,734.449
140576,1676.6,1103.62
70851.9,31.54,-52.5827
107823,2273.37,56.685
94721.9,2748.96,596.532
101430,560.25,20.6873
129641,1392.74,56.8327
78385.3,706.33,-30.3157
118771,892.25,-255.783
141750,1259.94,-120.417
116769,1436.73,296.013
114994,4189.01,249.251
120310,1676.6,137.339
137603,2446.84,-0.499845
109604,1511.43,225.172
96884.9,3494.3,244.534
128536,741.19,-104.224
130675,4138.38,1013.96
139759,1350.41,175.703
98674.1,2466.76,-120.956
99612.1,693.88,161.311
123220,9323.39,335.696
135243,3306.72,375.167
114202,1687.39,-145.235
111586,3323.32,289.248
120145,7112.27,657.911
109816,1340.45,-102.474
101727,44.82,-202.13
141268,2714.93,-120.952
105261,2084.13,167.935
126444,2303.25,133.296
123797,2111.52,168.322
105780,2988.83,-96.0382
122440,182.6,115.914
128993,7663.39,458.491
95919.6,794.31,58.5871
73322.2,13.28,-69.0417
136685,4189.84,449.62
126624,595.94,-97.6703
113387,298.8,194.685
106647,834.98,-194.799
118875,1698.18,-164.965
121461,441.56,-144.22
96082.7,1958.8,1439.26
88107.6,214.97,-111.586
129697,783.52,97.568
125075,2059.23,133.126
106180,351.92,-127.28
105657,1123.82,-259.609
100791,5118.61,1197.89
130551,1046.63,2007.44
131263,595.11,48.4012
118376,3393.87,210.153
135488,10626.5,1028.18
113660,854.9,372.7
112769,415.83,281.837
118436,181.77,-1.48644
103199,830,33.4554
93443,179.28,332.593
127298,444.88,957.974
114911,3171.43,273.805
115435,8197.08,222.762
116418,2360.52,41.1832
124487,1614.35,196.568
141233,1209.31,300.982
113829,278.05,-141.331
